FoodID,Food_Name_English,Food_Name_Local,Base_Item,Category,Cuisine,Scientific_Name,Description,Meal_Type,Serving_Size_g,Rasa,Virya,Vipaka,Guna,Digestibility,Dosha_Suitability,Allergen_Warnings
F002157,Sweet Potato,Sweet Potato,Sweet Potato,Fruit,Indian,Sweet Potatoa,,Snack,75,Pungent,Heating,Pungent,Rough,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Nuts
F002158,Sweet Potato,Sweet Potato,Sweet Potato,Vegetable,Chinese,Sweet Potatoa,,Recipe,50,Pungent,Neutral,Sour,Oily,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Nuts
F002159,Grilled Buckwheat,Grilled Buckwheat,Buckwheat,Pulses/Legume,Continental,Buckwheata,,Lunch,50,Salty,Heating,Pungent,Smooth,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Gluten
F002160,Raw Buckwheat,Raw Buckwheat,Buckwheat,Fruit,African,Buckwheata,Good for Vata,Snack,30,Sour,Heating,Sour,Heavy,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F002161,Coffee,Coffee,Coffee,Oil,Indian,Coffeea,Beneficial for digestion,Recipe,100,Bitter,Neutral,Sour,Moist,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Milk
F002162,Raw Olive Oil,Raw Olive Oil (oli-loc),Olive Oil,Dairy,Continental,Olive Oila,,Breakfast,75,Pungent,Heating,Pungent,Light,Rajasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F002163,Spinach,Spinach,Spinach,Vegetable,SoutheastAsian,Spinacha,,Snack,75,Astringent,Heating,Sour,Heavy,Difficult,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Milk
F002164,Dates,Dates,Dates,Spice,Mediterranean,Datesa,,Breakfast,50,Salty,Cooling,Sweet,Rough,Tamasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,None
F002165,Mashed Coconut Oil,Mashed Coconut Oil (coc-loc),Coconut Oil,Spice,MiddleEastern,Coconut Oila,,Lunch,150,Pungent,Heating,Sweet,Rough,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Soy
F002166,Egg,Egg,Egg,Nuts/Seeds,MiddleEastern,Egga,,Lunch,150,Sweet,Heating,Sweet,Light,Difficult,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Gluten
F002167,Salt,Salt,Salt,Vegetable,MiddleEastern,Salta,,Lunch,30,Astringent,Cooling,Pungent,Light,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Gluten
F002168,Sauteed Wheat Flour,Sauteed Wheat Flour,Wheat Flour,Oil,Continental,Wheat Floura,Rich in antioxidants,Recipe,30,Sweet,Cooling,Pungent,Heavy,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Milk
F002169,Cow Milk,Cow Milk,Cow Milk,Oil,Mediterranean,Cow Milka,,Breakfast,150,Salty,Heating,Pungent,Moist,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Soy
F002170,Fried Jaggery,Fried Jaggery (jag-loc),Jaggery,Nuts/Seeds,SoutheastAsian,Jaggerya,Beneficial for digestion,Lunch,150,Pungent,Heating,Pungent,Oily,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002171,Sprouted Chickpea,Sprouted Chickpea (chi-loc),Chickpea,Spice,Mediterranean,Chickpeaa,Heating when fried,Snack,100,Astringent,Cooling,Sour,Oily,Easy,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Seafood
F002172,Curried Rice,Curried Rice (ric-loc),Rice,Grain,Chinese,Ricea,Use in moderation for Pitta,Lunch,75,Astringent,Neutral,Sweet,Smooth,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F002173,Steamed Potato,Steamed Potato (pot-loc),Potato,Meat/Seafood,South Indian,Potatoa,,Recipe,75,Sour,Neutral,Sweet,Heavy,Easy,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002174,Sprouted Ghee,Sprouted Ghee,Ghee,Nuts/Seeds,Mediterranean,Gheea,,Breakfast,150,Sweet,Heating,Sweet,Oily,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Soy
F002175,Cumin,Cumin,Cumin,Meat/Seafood,LatinAmerican,Cumina,,Recipe,75,Sour,Cooling,Pungent,Smooth,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,None
F002176,Sweet Potato,Sweet Potato,Sweet Potato,Grain,South Indian,Sweet Potatoa,,Dinner,100,Salty,Cooling,Sour,Heavy,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Nuts
F002177,Chicken,Chicken,Chicken,Vegetable,Continental,Chickena,,Lunch,75,Salty,Neutral,Sweet,Moist,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,None
F002178,Lentil,Lentil,Lentil,Pulses/Legume,Continental,Lentila,,Lunch,30,Salty,Neutral,Sweet,Rough,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Soy
F002179,Baked Almond,Baked Almond,Almond,Vegetable,Indian,Almonda,,Breakfast,75,Sour,Neutral,Sour,Heavy,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Soy
F002180,Egg,Egg,Egg,Spice,South Indian,Egga,,Breakfast,30,Sour,Heating,Pungent,Dry,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002181,Steamed Broccoli,Steamed Broccoli,Broccoli,Nuts/Seeds,MiddleEastern,Broccolia,Beneficial for digestion,Lunch,75,Sweet,Neutral,Pungent,Oily,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Soy
F002182,Paneer,Paneer (pan-loc),Paneer,Vegetable,Indian,Paneera,Use in moderation for Pitta,Lunch,100,Astringent,Heating,Sweet,Oily,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Seafood
F002183,Sweet Potato,Sweet Potato,Sweet Potato,Dairy,Continental,Sweet Potatoa,,Lunch,150,Bitter,Neutral,Sour,Light,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Nuts
F002184,Cow Milk,Cow Milk (cow-loc),Cow Milk,Beverage,South Indian,Cow Milka,,Dinner,30,Sour,Neutral,Sour,Moist,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Seafood
F002185,Cumin,Cumin,Cumin,Grain,Indian,Cumina,,Snack,150,Salty,Neutral,Sour,Heavy,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F002186,Fried Yogurt,Fried Yogurt,Yogurt,Oil,Chinese,Yogurta,,Breakfast,75,Salty,Cooling,Sour,Dry,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Eggs
F002187,Fermented Coffee,Fermented Coffee,Coffee,Meat/Seafood,Continental,Coffeea,,Lunch,30,Sweet,Heating,Sour,Moist,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Soy
F002188,Paneer,Paneer,Paneer,Nuts/Seeds,LatinAmerican,Paneera,Beneficial for digestion,Snack,30,Pungent,Neutral,Sweet,Moist,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Soy
F002189,Sauteed Coriander,Sauteed Coriander,Coriander,Spice,Chinese,Coriandera,,Dinner,30,Sour,Heating,Pungent,Dry,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,None
F002190,Tomato,Tomato,Tomato,Meat/Seafood,Mediterranean,Tomatoa,,Recipe,50,Sour,Cooling,Sweet,Dry,Moderate,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Seafood
F002191,Baked Coconut Oil,Baked Coconut Oil,Coconut Oil,Beverage,Indian,Coconut Oila,,Lunch,150,Astringent,Neutral,Sour,Smooth,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Eggs
F002192,Mashed Millet,Mashed Millet,Millet,Pulses/Legume,African,Milleta,,Dinner,75,Bitter,Heating,Sour,Dry,Difficult,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Eggs
F002193,Sweet Potato,Sweet Potato,Sweet Potato,Beverage,Mediterranean,Sweet Potatoa,,Lunch,30,Sour,Neutral,Pungent,Moist,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F002194,Sprouted Coffee,Sprouted Coffee,Coffee,Spice,MiddleEastern,Coffeea,Beneficial for digestion,Breakfast,50,Astringent,Heating,Sweet,Moist,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F002195,Grilled Ghee,Grilled Ghee,Ghee,Nuts/Seeds,Mediterranean,Gheea,Rich in antioxidants,Lunch,30,Sour,Cooling,Pungent,Heavy,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Seafood
F002196,Chickpea,Chickpea,Chickpea,Vegetable,MiddleEastern,Chickpeaa,,Recipe,100,Pungent,Heating,Sour,Light,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F002197,Wheat Flour,Wheat Flour,Wheat Flour,Fruit,SoutheastAsian,Wheat Floura,,Snack,100,Pungent,Neutral,Sweet,Moist,Moderate,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,None
F002198,Cumin,Cumin (cum-loc),Cumin,Dairy,Continental,Cumina,,Lunch,150,Bitter,Cooling,Sweet,Smooth,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Soy
F002199,Boiled Beetroot,Boiled Beetroot,Beetroot,Vegetable,African,Beetroota,,Dinner,30,Pungent,Neutral,Sour,Rough,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F002200,Boiled Dates,Boiled Dates,Dates,Fruit,LatinAmerican,Datesa,,Dinner,100,Salty,Neutral,Sweet,Light,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Seafood
F002201,Grilled Butter,Grilled Butter (but-loc),Butter,Oil,MiddleEastern,Buttera,May increase bile,Recipe,100,Astringent,Neutral,Sweet,Moist,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F002202,Boiled Jaggery,Boiled Jaggery,Jaggery,Fruit,Mediterranean,Jaggerya,,Dinner,100,Astringent,Neutral,Sweet,Smooth,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Milk
F002203,Grilled Cauliflower,Grilled Cauliflower,Cauliflower,Dairy,South Indian,Cauliflowera,,Recipe,30,Sweet,Heating,Sweet,Heavy,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Milk
F002204,Honey,Honey,Honey,Spice,African,Honeya,,Recipe,75,Bitter,Neutral,Pungent,Oily,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,None
F002205,Tomato,Tomato (tom-loc),Tomato,Grain,Continental,Tomatoa,,Breakfast,100,Salty,Cooling,Sweet,Dry,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Gluten
F002206,Steamed Mango,Steamed Mango (man-loc),Mango,Meat/Seafood,SoutheastAsian,Mangoa,,Dinner,100,Bitter,Neutral,Pungent,Rough,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F002207,Coffee,Coffee,Coffee,Meat/Seafood,Mediterranean,Coffeea,High fibre,Dinner,75,Astringent,Heating,Sour,Light,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F002208,Tea,Tea (tea-loc),Tea,Pulses/Legume,Indian,Teaa,,Lunch,50,Bitter,Cooling,Pungent,Smooth,Rajasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,None
F002209,Millet,Millet,Millet,Dairy,Indian,Milleta,Heating when fried,Snack,50,Astringent,Neutral,Sour,Rough,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Gluten
F002210,Sauteed Chickpea,Sauteed Chickpea (chi-loc),Chickpea,Oil,African,Chickpeaa,,Lunch,75,Pungent,Cooling,Sweet,Light,Difficult,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Eggs
F002211,Jaggery,Jaggery (jag-loc),Jaggery,Fruit,SoutheastAsian,Jaggerya,,Dinner,100,Bitter,Neutral,Sweet,Oily,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F002212,Roasted Cabbage,Roasted Cabbage (cab-loc),Cabbage,Grain,LatinAmerican,Cabbagea,,Dinner,30,Sour,Heating,Pungent,Heavy,Difficult,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Seafood
F002213,Cauliflower,Cauliflower,Cauliflower,Spice,South Indian,Cauliflowera,,Lunch,150,Bitter,Neutral,Pungent,Rough,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,None
F002214,Cow Milk,Cow Milk (cow-loc),Cow Milk,Grain,Chinese,Cow Milka,,Breakfast,30,Astringent,Neutral,Sweet,Rough,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,None
F002215,Steamed Coriander,Steamed Coriander (cor-loc),Coriander,Meat/Seafood,Mediterranean,Coriandera,,Lunch,50,Sweet,Neutral,Pungent,Smooth,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Eggs
F002216,Sprouted Mango,Sprouted Mango (man-loc),Mango,Vegetable,Mediterranean,Mangoa,Beneficial for digestion,Dinner,30,Astringent,Cooling,Sour,Light,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,None
F002217,Raw Rice,Raw Rice (ric-loc),Rice,Pulses/Legume,Indian,Ricea,Cooling post-meal,Dinner,75,Astringent,Cooling,Sweet,Smooth,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Soy
F002218,Butter,Butter,Butter,Meat/Seafood,Continental,Buttera,,Breakfast,30,Pungent,Heating,Pungent,Dry,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Eggs
F002219,Sprouted Salt,Sprouted Salt (sal-loc),Salt,Dairy,South Indian,Salta,,Lunch,75,Bitter,Neutral,Pungent,Smooth,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F002220,Raw Orange,Raw Orange,Orange,Dairy,Continental,Orangea,Beneficial for digestion,Recipe,150,Astringent,Neutral,Sweet,Smooth,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,None
F002221,Boiled Cauliflower,Boiled Cauliflower,Cauliflower,Beverage,MiddleEastern,Cauliflowera,Cooling post-meal,Dinner,75,Astringent,Heating,Sour,Dry,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Gluten
F002222,Quinoa,Quinoa (qui-loc),Quinoa,Vegetable,Mediterranean,Quinoaa,High fibre,Breakfast,50,Sour,Neutral,Pungent,Moist,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,None
F002223,Honey,Honey,Honey,Spice,Continental,Honeya,Avoid in Kapha imbalance,Lunch,50,Sour,Neutral,Pungent,Oily,Tamasic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Nuts
F002224,Goat Milk,Goat Milk,Goat Milk,Pulses/Legume,Indian,Goat Milka,,Breakfast,75,Astringent,Neutral,Pungent,Moist,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,None
F002225,Ghee,Ghee,Ghee,Meat/Seafood,Mediterranean,Gheea,,Breakfast,150,Pungent,Cooling,Pungent,Rough,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Gluten
F002226,Olive Oil,Olive Oil,Olive Oil,Pulses/Legume,MiddleEastern,Olive Oila,May increase bile,Dinner,100,Sweet,Cooling,Sweet,Smooth,Difficult,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,None
F002227,Fried Mutton,Fried Mutton,Mutton,Vegetable,Chinese,Muttona,,Recipe,30,Astringent,Cooling,Sweet,Smooth,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F002228,Coconut Oil,Coconut Oil (coc-loc),Coconut Oil,Spice,SoutheastAsian,Coconut Oila,Rich in antioxidants,Lunch,30,Salty,Cooling,Pungent,Heavy,Moderate,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Soy
F002229,Tea,Tea,Tea,Spice,Indian,Teaa,Cooling post-meal,Breakfast,150,Bitter,Heating,Pungent,Oily,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Gluten
F002230,Sprouted Goat Milk,Sprouted Goat Milk,Goat Milk,Oil,Indian,Goat Milka,,Snack,100,Sour,Cooling,Sweet,Light,Tamasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,None
F002231,Baked Fenugreek,Baked Fenugreek,Fenugreek,Grain,SoutheastAsian,Fenugreeka,,Snack,50,Bitter,Heating,Pungent,Moist,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F002232,Quinoa,Quinoa,Quinoa,Meat/Seafood,Continental,Quinoaa,,Breakfast,100,Bitter,Cooling,Sour,Heavy,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F002233,Cauliflower,Cauliflower,Cauliflower,Pulses/Legume,Mediterranean,Cauliflowera,Avoid in Kapha imbalance,Recipe,75,Bitter,Cooling,Sweet,Light,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Milk
F002234,Cauliflower,Cauliflower,Cauliflower,Oil,LatinAmerican,Cauliflowera,,Snack,75,Pungent,Neutral,Sour,Heavy,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Nuts
F002235,Mango,Mango,Mango,Grain,Indian,Mangoa,,Breakfast,30,Bitter,Cooling,Pungent,Heavy,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Nuts
F002236,Tomato,Tomato,Tomato,Fruit,African,Tomatoa,,Lunch,100,Bitter,Neutral,Sour,Heavy,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Eggs
F002237,Sesame,Sesame,Sesame,Fruit,SoutheastAsian,Sesamea,,Dinner,30,Pungent,Cooling,Sweet,Heavy,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Eggs
F002238,Cabbage,Cabbage,Cabbage,Fruit,Continental,Cabbagea,High fibre,Snack,75,Sour,Neutral,Sour,Oily,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Seafood
F002239,Mango,Mango,Mango,Spice,Chinese,Mangoa,High fibre,Breakfast,100,Astringent,Neutral,Sweet,Rough,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Soy
F002240,Honey,Honey,Honey,Vegetable,SoutheastAsian,Honeya,,Breakfast,150,Pungent,Neutral,Sour,Dry,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Soy
F002241,Steamed Jaggery,Steamed Jaggery,Jaggery,Pulses/Legume,South Indian,Jaggerya,,Recipe,150,Astringent,Cooling,Pungent,Heavy,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002242,Sauteed Banana,Sauteed Banana,Banana,Grain,SoutheastAsian,Bananaa,,Recipe,150,Bitter,Cooling,Pungent,Rough,Difficult,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Milk
F002243,Dates,Dates,Dates,Dairy,MiddleEastern,Datesa,Rich in antioxidants,Recipe,150,Sour,Heating,Pungent,Rough,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,None
F002244,Curried Cauliflower,Curried Cauliflower,Cauliflower,Dairy,Chinese,Cauliflowera,,Dinner,100,Sweet,Neutral,Sweet,Dry,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Gluten
F002245,Steamed Pumpkin,Steamed Pumpkin (pum-loc),Pumpkin,Vegetable,South Indian,Pumpkina,,Recipe,50,Sour,Neutral,Pungent,Light,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Seafood
F002246,Sprouted Mustard,Sprouted Mustard,Mustard,Beverage,SoutheastAsian,Mustarda,,Recipe,75,Sweet,Cooling,Sweet,Rough,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Milk
F002247,Roasted Sesame,Roasted Sesame,Sesame,Dairy,African,Sesamea,,Lunch,100,Salty,Neutral,Sour,Smooth,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002248,Paneer,Paneer,Paneer,Dairy,LatinAmerican,Paneera,Rich in antioxidants,Recipe,50,Sweet,Heating,Pungent,Moist,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Seafood
F002249,Baked Fenugreek,Baked Fenugreek,Fenugreek,Fruit,African,Fenugreeka,Use in moderation for Pitta,Snack,50,Salty,Heating,Sour,Smooth,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F002250,Tea,Tea,Tea,Beverage,Chinese,Teaa,,Dinner,50,Salty,Heating,Sweet,Smooth,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F002251,Sprouted Jaggery,Sprouted Jaggery (jag-loc),Jaggery,Beverage,LatinAmerican,Jaggerya,Use in moderation for Pitta,Breakfast,50,Sour,Cooling,Pungent,Heavy,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,None
F002252,Mashed Salt,Mashed Salt,Salt,Oil,SoutheastAsian,Salta,Beneficial for digestion,Snack,100,Salty,Cooling,Pungent,Rough,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F002253,Egg,Egg,Egg,Grain,MiddleEastern,Egga,,Lunch,150,Sweet,Heating,Pungent,Light,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F002254,Sweet Potato,Sweet Potato,Sweet Potato,Spice,South Indian,Sweet Potatoa,Heating when fried,Recipe,100,Salty,Cooling,Pungent,Smooth,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Gluten
F002255,Beetroot,Beetroot (bee-loc),Beetroot,Beverage,Indian,Beetroota,,Snack,50,Bitter,Cooling,Pungent,Smooth,Tamasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,None
F002256,Butter,Butter,Butter,Spice,Chinese,Buttera,,Recipe,100,Sweet,Neutral,Pungent,Smooth,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Milk
F002257,Curried Banana,Curried Banana,Banana,Fruit,African,Bananaa,,Recipe,30,Sweet,Heating,Pungent,Dry,Moderate,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Soy
F002258,Coffee,Coffee (cof-loc),Coffee,Nuts/Seeds,Chinese,Coffeea,,Recipe,150,Sweet,Heating,Sour,Heavy,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F002259,Raisins,Raisins,Raisins,Pulses/Legume,Chinese,Raisinsa,,Snack,30,Salty,Heating,Pungent,Light,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Soy
F002260,Steamed Turmeric,Steamed Turmeric (tur-loc),Turmeric,Fruit,MiddleEastern,Turmerica,,Recipe,50,Pungent,Heating,Pungent,Rough,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,None
F002261,Cumin,Cumin,Cumin,Vegetable,SoutheastAsian,Cumina,,Snack,50,Salty,Neutral,Sour,Dry,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Gluten
F002262,Sprouted Ghee,Sprouted Ghee,Ghee,Spice,African,Gheea,,Lunch,100,Bitter,Cooling,Pungent,Moist,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Seafood
F002263,Fried Pumpkin,Fried Pumpkin,Pumpkin,Dairy,MiddleEastern,Pumpkina,,Breakfast,100,Salty,Neutral,Sour,Oily,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002264,Boiled Lentil,Boiled Lentil,Lentil,Grain,African,Lentila,,Snack,30,Sour,Cooling,Sweet,Moist,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Seafood
F002265,Broccoli,Broccoli,Broccoli,Spice,LatinAmerican,Broccolia,,Breakfast,100,Pungent,Cooling,Sweet,Smooth,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Eggs
F002266,Curried Almond,Curried Almond,Almond,Vegetable,Indian,Almonda,Cooling post-meal,Breakfast,100,Astringent,Cooling,Sour,Oily,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Eggs
F002267,Sauteed Jaggery,Sauteed Jaggery (jag-loc),Jaggery,Dairy,South Indian,Jaggerya,,Snack,100,Sour,Neutral,Sweet,Heavy,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Milk
F002268,Fried Ginger,Fried Ginger,Ginger,Spice,LatinAmerican,Gingera,,Breakfast,100,Sweet,Cooling,Pungent,Rough,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F002269,Beetroot,Beetroot,Beetroot,Oil,SoutheastAsian,Beetroota,,Recipe,50,Sweet,Neutral,Sweet,Light,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Eggs
F002270,Millet,Millet,Millet,Vegetable,Indian,Milleta,Use in moderation for Pitta,Dinner,75,Bitter,Neutral,Sweet,Smooth,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F002271,Fenugreek,Fenugreek,Fenugreek,Dairy,Indian,Fenugreeka,,Dinner,30,Bitter,Neutral,Sweet,Moist,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,None
F002272,Cow Milk,Cow Milk (cow-loc),Cow Milk,Spice,African,Cow Milka,,Lunch,100,Astringent,Heating,Sweet,Smooth,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Soy
F002273,Baked Salt,Baked Salt,Salt,Grain,Chinese,Salta,Avoid in Kapha imbalance,Dinner,100,Pungent,Neutral,Pungent,Heavy,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Nuts
F002274,Raw Jaggery,Raw Jaggery,Jaggery,Dairy,Continental,Jaggerya,,Breakfast,75,Bitter,Cooling,Pungent,Rough,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Nuts
F002275,Sauteed Lentil,Sauteed Lentil,Lentil,Meat/Seafood,African,Lentila,,Breakfast,50,Bitter,Cooling,Pungent,Heavy,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Eggs
F002276,Buckwheat,Buckwheat,Buckwheat,Fruit,Continental,Buckwheata,,Breakfast,100,Pungent,Neutral,Sweet,Light,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F002277,Sesame,Sesame,Sesame,Grain,Continental,Sesamea,,Recipe,50,Bitter,Heating,Pungent,Heavy,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Nuts
F002278,Sugar,Sugar,Sugar,Nuts/Seeds,LatinAmerican,Sugara,,Snack,30,Sour,Heating,Sweet,Moist,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,None
F002279,Tea,Tea,Tea,Dairy,Mediterranean,Teaa,,Snack,100,Bitter,Heating,Pungent,Smooth,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Nuts
